Station,date,profile_id,Cruise,Latitude,Longitude,Bot. Depth [m],Depth [m],Temperature [°C],Salinity [psu],pH,O2 [ml/l],[%] oxygen saturation,biochemichal oxygen consumption (for 5 days) [ml/l],Si [mkM/l],DIP [mkM/l],DIN [mkM/l],NO2  [mkM/l],NO3  [mkM/l]
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,0,8.2466,32.4427,7.53,NA,NA,NA,8.977500000000001,0.6562000000000001,8.6736,0.351,8.322600000000001
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,25,8.24945,32.4533,NA,NA,NA,NA,10.773000000000001,0.7334,9.0906,0.3315,8.7591
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,50,8.23975,32.4639,NA,NA,NA,NA,10.773000000000001,0.8106000000000001,8.5902,0.3705,8.2197
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,75,7.84845,33.24485,NA,NA,NA,NA,24.111,0.772,22.2956,0.2145,22.0811
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,100,7.8164,33.6403,NA,NA,NA,NA,31.806,0.9264,26.0208,0.2145,25.8063
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,150,7.49155,33.90615,NA,NA,NA,NA,37.7055,1.5054,28.467200000000002,0.195,28.2722
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,200,6.79365,33.91295,NA,NA,NA,NA,43.605000000000004,2.0458,26.966,0.195,26.771
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,400,5.09225,34.03055,NA,NA,NA,NA,74.12849999999999,2.5862000000000003,36.7794,0.1755,36.6039
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,600,4.4566,34.1916,NA,NA,NA,NA,92.0835,2.7405999999999997,34.5276,0.156,34.3716
1,2019-02-19T00:00:00Z,2019-02-19:Stn1:profile1,GoA_2019,48.311,-128.51366666666667,2300,1000,3.50775,34.39755,NA,NA,NA,NA,122.3505,2.8178,38.5864,0.195,38.3914
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,0,8.47935,32.4116,7.56,6.78021624,101.93664304201164,2.4887698499999997,10.26,0.6948,7.450400000000001,0.3705,7.079900000000001
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,25,8.48315,32.4117,NA,6.5689785,98.7693933197583,NA,9.747,0.8106000000000001,6.199400000000001,0.3705,5.828900000000001
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,50,8.41555,32.4164,NA,6.56112198,98.5027948521228,NA,10.773000000000001,0.7334,7.867399999999999,0.40950000000000003,7.457899999999999
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,75,8.338,32.43835,NA,6.51117978,97.59441557032707,NA,9.490499999999999,0.772,7.756200000000001,0.39,7.366200000000001
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,100,7.80265,32.8531,NA,6.42371184,95.36589834508952,NA,12.0555,0.9264,9.869,0.39,9.479
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,150,7.4334,33.8271,NA,4.1332599000000005,61.22650896091853,NA,35.6535,1.737,25.159000000000002,0.2145,24.9445
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,200,6.70845,33.89405,NA,3.72801744,54.32443906947397,NA,44.3745,2.0072,31.525199999999998,0.195,31.330199999999998
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,400,4.64035,33.96925,NA,2.0174477399999997,27.99669394073157,NA,75.92399999999999,2.6248000000000005,37.363200000000006,0.1755,37.18770000000001
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,600,4.29125,34.17145,NA,1.0706975999999997,14.752071441339293,NA,100.548,2.9336,37.0852,0.2145,36.8707
2,2019-02-19T00:00:00Z,2019-02-19:Stn2:profile2,GoA_2019,48.19116666666667,-129.9175,2550,1000,3.33265,34.38195,NA,1.0877529600000002,14.656966447560134,NA,125.9415,3.0494000000000003,40.4768,0.195,40.2818
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,0,8.33,32.3262,7.68,6.65493633,99.659097823394,2.0511735300000007,10.26,0.8106000000000001,9.396400000000002,0.3705,9.025900000000002
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,25,8.33735,32.3278,NA,6.63710124,99.40967816777048,NA,9.747,0.8492,9.340800000000002,0.429,8.911800000000001
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,50,8.3406,32.32845,NA,6.6816939,100.08540813508993,NA,7.182,0.8106000000000001,10.2582,0.39,9.8682
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,75,8.33405,32.3301,NA,6.616818389999999,99.09990007383091,NA,8.464500000000001,0.8492,10.3972,0.40950000000000003,9.9877
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,100,7.06855,32.80305,NA,6.3531216,92.69953010402917,NA,15.6465,0.9650000000000001,12.371,0.351,12.02
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,150,6.86335,33.7869,NA,4.416627599999999,64.54722528586531,NA,37.7055,1.5826000000000002,18.236800000000002,0.273,17.963800000000003
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,200,6.3216,33.8603,NA,4.24749528,61.32099076226264,NA,46.17,1.737,30.441,0.234,30.206999999999997
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,400,4.59385,33.95375,NA,1.930572,26.758058857187525,NA,78.2325,2.4318,36.557,0.234,36.323
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,600,3.9192,34.13265,NA,1.0233215999999998,13.967481651501407,NA,103.3695,2.6634,34.9724,0.2535,34.7189
3,2019-02-21T00:00:00Z,2019-02-21:Stn3:profile3,GoA_2019,47.66683333333334,-136.997,4055,1000,3.09455,34.35825,NA,0.6312852000000001,8.454514504103317,NA,133.6365,2.7792,41.0606,0.195,40.8656
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,0,8.1968,32.33565,7.73,NA,NA,NA,6.669,0.772,9.4242,0.351,9.0732
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,25,8.1985,32.3358,NA,NA,NA,NA,7.694999999999999,0.8106000000000001,9.285200000000001,0.39,8.8952
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,50,8.20195,32.33565,NA,NA,NA,NA,6.9254999999999995,0.8106000000000001,10.4806,0.39,10.0906
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,75,8.20445,32.3368,NA,NA,NA,NA,7.182,0.8106000000000001,10.2304,0.39,9.840399999999999
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,100,6.9487,32.648,NA,NA,NA,NA,20.52,1.158,17.1248,0.2925,16.8323
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,150,6.16,33.62125,NA,NA,NA,NA,37.192499999999995,1.4668,24.325,0.2145,24.1105
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,200,5.9502,33.82025,NA,NA,NA,NA,46.9395,1.737,29.996199999999998,0.2145,29.781699999999997
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,400,4.42905,33.9744,NA,NA,NA,NA,76.1805,2.4318,36.8072,0.195,36.6122
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,600,3.90855,34.1455,NA,NA,NA,NA,99.77850000000001,2.6634,36.4458,0.2145,36.2313
4,2019-02-22T00:00:00Z,2019-02-22:Stn4:profile4,GoA_2019,47.6645,-138.49933333333334,4100,1000,3.03475,34.3641,NA,NA,NA,NA,125.685,2.7405999999999997,42.7286,0.2145,42.5141
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,0,7.62525,32.3439,7.72,6.73002729,99.17945360055995,1.8268086899999991,12.0555,0.8878,12.093,0.429,11.664
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,25,7.62655,32.34415,NA,6.724687619999999,99.10389682180315,NA,12.5685,0.8878,12.093,0.507,11.586
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,50,7.61775,32.3458,NA,6.80226582,100.22790317335723,NA,15.903,0.8878,13.3996,0.4485,12.9511
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,75,7.61375,32.3477,NA,6.75126753,99.46850702202552,NA,16.416,0.9264,12.815800000000001,0.4485,12.367300000000002
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,100,6.3297,32.7681,NA,6.29135514,90.20056522284517,NA,18.468,1.0422,15.456800000000001,0.3705,15.086300000000001
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,150,6.3408,33.74075,NA,3.8987487000000005,56.26772526031732,NA,38.2185,1.6598,27.9946,0.2925,27.702099999999998
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,200,5.91455,33.84675,NA,3.39188472,48.49491383165755,NA,48.9915,1.8914000000000002,32.248,0.273,31.974999999999998
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,400,4.4425,33.98095,NA,1.50584616,20.798159562973197,NA,79.515,2.3932,36.696000000000005,0.2925,36.40350000000001
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,600,3.92355,34.1553,NA,0.852768,11.642566518308774,NA,99.77850000000001,2.5862000000000003,36.974000000000004,0.2145,36.7595
5,2019-02-22T00:00:00Z,2019-02-22:Stn5:profile5,GoA_2019,47.66616666666667,-139.999,4100,1000,2.99195,34.37275,NA,0.65070936,8.693124783302865,NA,134.14950000000002,2.6248000000000005,41.0328,0.2925,40.740300000000005
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,0,7.67395,32.3489,7.62,NA,NA,NA,11.799,0.9264,11.120000000000001,0.3705,10.749500000000001
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,25,7.678,32.3487,NA,NA,NA,NA,13.850999999999999,0.8492,10.981000000000002,0.3705,10.610500000000002
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,50,7.65355,32.3488,NA,NA,NA,NA,14.1075,0.8878,12.5934,0.39,12.2034
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,75,7.63515,32.3489,NA,NA,NA,NA,13.850999999999999,0.8878,12.2598,0.39,11.8698
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,100,6.21125,32.9174,NA,NA,NA,NA,23.598,1.3124000000000002,19.432199999999998,0.2535,19.1787
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,150,6.2517,33.72745,NA,NA,NA,NA,38.475,1.5826000000000002,25.742800000000003,0.2535,25.489300000000004
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,200,5.7556,33.82175,NA,NA,NA,NA,48.735,1.8142,30.6634,0.234,30.429399999999998
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,400,4.48625,33.96695,NA,NA,NA,NA,78.489,2.4318,36.5014,0.2145,36.286899999999996
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,600,3.9032,34.15415,NA,NA,NA,NA,103.3695,2.6248000000000005,31.302799999999998,0.234,31.068799999999996
6,2019-02-23T00:00:00Z,2019-02-23:Stn6:profile6,GoA_2019,47.66616666666667,-141.4985,4200,1000,3.0686,34.36035,NA,NA,NA,NA,130.0455,2.7405999999999997,38.781,0.234,38.547
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,0,7.80605,32.3531,7.62,6.786345509999999,100.43282037176425,1.3595628899999994,13.850999999999999,0.8878,11.6482,0.40950000000000003,11.2387
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,25,7.74175,32.35185,NA,6.8609331,101.38570177584681,NA,11.799,0.8878,11.6204,0.507,11.1134
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,50,7.7413,32.3539,NA,6.7218845400000005,99.33123225379447,NA,13.850999999999999,0.8878,11.954,0.48750000000000004,11.4665
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,75,7.74095,32.3546,NA,6.71285349,99.19742662880695,NA,12.312,1.0422,11.9818,0.546,11.4358
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,100,6.38605,32.81065,NA,6.5295972,93.76691861112677,NA,14.364,1.0036,12.0096,0.4485,11.561100000000001
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,150,6.11085,33.5817,NA,4.9345064999999995,70.75675148788046,NA,34.627500000000005,1.544,25.159000000000002,0.273,24.886000000000003
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,200,5.95285,33.818600000000004,NA,3.9521059199999997,56.54557706006957,NA,45.9135,1.8142,31.275000000000002,0.2925,30.9825
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,400,4.53765,33.96945,NA,1.52515188,21.112140786440072,NA,79.7715,2.5090000000000003,38.5586,0.39,38.1686
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,600,3.9229,34.1393,NA,0.9569952,13.063949896300247,NA,86.18400000000001,2.7405999999999997,36.5292,0.2535,36.2757
7,2019-02-23T00:00:00Z,2019-02-23:Stn7:profile7,GoA_2019,47.666333333333334,-142.9985,4200,1000,3.08785,34.3516,NA,0.6312852000000001,8.452721390936695,NA,121.068,2.8178,38.6976,0.2925,38.405100000000004
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,0,7.52195,32.3974,7.53,6.80511825,100.08166303371917,NA,12.5685,0.9264,12.7324,0.3705,12.3619
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,25,7.50255,32.3981,NA,6.8025421800000005,99.9993616886596,NA,14.364,0.9264,13.2328,0.3705,12.8623
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,50,7.4781,32.4203,NA,6.842456459999999,100.54367661512123,NA,16.929000000000002,0.9264,13.5942,0.39,13.2042
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,75,7.38865,32.4229,NA,6.7224569999999995,98.57766276410615,NA,15.6465,0.9650000000000001,14.344800000000001,0.39,13.9548
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,100,7.1281,32.44255,NA,6.8031343799999995,99.17134293392408,NA,16.6725,1.0808,13.5664,0.2925,13.2739
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,150,5.5402,33.3346,NA,5.6282688,79.48692271341496,NA,29.497500000000002,1.3896,21.878600000000002,0.195,21.683600000000002
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,200,5.3959,33.72055,NA,4.19656608,59.212478256533856,NA,49.5045,1.7756,29.884999999999998,0.273,29.612
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,400,4.2668,33.9703,NA,1.66029192,22.83138344829627,NA,81.56700000000001,2.4318,37.669,0.234,37.434999999999995
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,600,3.8497,34.15635,NA,1.089648,14.849645712119212,NA,102.087,2.6248000000000005,35.083600000000004,0.195,34.888600000000004
8,2019-02-23T00:00:00Z,2019-02-23:Stn8:profile8,GoA_2019,47.67016666666667,-144.4955,4500,1000,3.02425,34.36365,NA,0.6312852000000001,8.439946850772385,NA,130.5585,2.7020000000000004,42.256,0.195,42.061
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,0,7.3468,32.44175,7.55,NA,NA,NA,16.6725,1.0036,13.7332,0.312,13.4212
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,25,7.3471,32.44175,NA,NA,NA,NA,15.1335,1.0036,10.647400000000001,0.3705,10.276900000000001
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,50,7.34265,32.4419,NA,NA,NA,NA,16.416,1.0422,11.4536,0.3705,11.0831
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,75,7.1924,32.45265,NA,NA,NA,NA,17.442,1.0808,15.8182,0.351,15.467199999999998
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,100,6.78105,32.64045,NA,NA,NA,NA,20.007,1.1966,16.7356,0.40950000000000003,16.3261
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,150,5.79975,33.43415,NA,NA,NA,NA,29.497500000000002,1.4668,23.491,0.273,23.218
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,200,5.6645,33.68075,NA,NA,NA,NA,44.117999999999995,1.6598,28.5506,0.2535,28.2971
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,400,4.60815,33.95445,NA,NA,NA,NA,72.333,2.316,37.7246,0.2145,37.5101
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,600,3.9877,34.13175,NA,NA,NA,NA,99.2655,2.5862000000000003,35.9732,0.2535,35.719699999999996
9,2019-02-24T00:00:00Z,2019-02-24:Stn9:profile9,GoA_2019,47.66616666666667,-145.999,4500,1000,3.08775,34.3496,NA,NA,NA,NA,121.3245,2.7405999999999997,36.7516,0.234,36.5176
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,0,7.53655,32.45895,7.48,6.85120128,100.83353019628215,2.62814915,12.5685,0.8878,11.536999999999999,0.507,11.03
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,25,7.5404,32.45935,NA,6.561072629999999,96.57236182686196,NA,13.850999999999999,0.8878,13.1494,0.4485,12.7009
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,50,7.52575,32.46,NA,6.952980719999999,102.30663842752207,NA,12.825000000000001,0.8878,13.4552,0.585,12.8702
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,75,7.3902,32.46695,NA,6.86650965,100.7223725951027,NA,13.338,0.9264,14.0668,0.4485,13.618300000000001
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,100,7.2784,32.47435,NA,6.77666304,99.15174509253382,NA,15.1335,0.9650000000000001,13.2328,0.4485,12.7843
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,150,6.1826,33.2402,NA,5.9018652,84.58283776954501,NA,28.728,1.2738,20.85,0.2925,20.5575
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,200,5.27975,33.6233,NA,4.991061600000001,70.18156520758771,NA,41.553000000000004,1.6212000000000002,28.1336,0.39,27.7436
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,400,4.3898,33.94525,NA,1.92091914,26.490600102470832,NA,80.541,2.316,36.251200000000004,0.3705,35.880700000000004
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,600,3.94835,34.13895,NA,1.231776,16.825493898142277,NA,96.957,2.5090000000000003,36.557,0.4485,36.1085
10,2019-02-24T00:00:00Z,2019-02-24:Stn10:profile10,GoA_2019,47.66833333333334,-147.50066666666666,4600,1000,3.0851,34.3545,NA,0.7381180799999999,9.882693042342247,NA,124.65899999999999,2.6634,39.198,0.4485,38.7495
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,0,6.46275,32.5304,7.59,NA,NA,NA,21.033,1.0036,16.0684,0.40950000000000003,15.658900000000001
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,25,6.4748,32.53035,NA,NA,NA,NA,18.7245,1.0808,15.957199999999998,0.429,15.528199999999998
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,50,6.4677,32.5295,NA,NA,NA,NA,18.980999999999998,1.0808,16.68,0.429,16.251
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,75,6.47655,32.5308,NA,NA,NA,NA,19.2375,1.0808,16.6522,0.585,16.0672
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,100,6.46935,32.5339,NA,NA,NA,NA,19.7505,1.158,15.762599999999999,0.429,15.333599999999999
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,150,5.04525,33.39555,NA,NA,NA,NA,38.475,1.6598,27.244,0.273,26.971
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,200,5.1914,33.7411,NA,NA,NA,NA,48.222,1.8914000000000002,31.608600000000003,0.234,31.3746
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,400,4.08045,33.93695,NA,NA,NA,NA,101.31750000000001,2.5476,41.5054,0.234,41.2714
11,2019-02-25T00:00:00Z,2019-02-25:Stn11:profile11,GoA_2019,48.6675,-147.50016666666667,4700,600,3.88165,34.1356,NA,NA,NA,NA,96.444,2.6248000000000005,41.5054,0.234,41.2714
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,0,6.2878,32.5016,7.52,7.02100476,100.38739086848359,2.76276105,22.058999999999997,1.2352,11.120000000000001,0.40950000000000003,10.710500000000001
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,25,6.2847,32.50165,NA,6.987446759999999,99.90028147127713,NA,23.8545,1.1966,11.7872,0.40950000000000003,11.3777
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,50,6.28485,32.5021,NA,6.9730760400000005,99.6954681575017,NA,23.3415,1.1966,9.340800000000002,0.4485,8.892300000000002
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,75,6.27885,32.50485,NA,7.04897634,100.76813701902287,NA,21.546000000000003,1.2352,16.4854,0.40950000000000003,16.075899999999997
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,100,6.2838,32.50835,NA,7.03255266,100.54742091811512,NA,20.776500000000002,1.1966,16.4298,0.48750000000000004,15.9423
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,150,4.2368,33.422,NA,4.543654500000001,62.2094960454594,NA,45.657,1.9300000000000002,31.024800000000003,0.234,30.7908
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,200,4.04685,33.69905,NA,3.35114136,45.75247039469608,NA,60.277499999999996,2.2388000000000003,35.028,0.2145,34.8135
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,400,3.9506,33.98505,NA,1.447929,19.758947538890272,NA,86.4405,2.5862000000000003,38.3084,0.2145,38.0939
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,600,3.7246,34.17745,NA,1.089648,14.80589118322521,NA,102.3435,2.6634,42.256,0.195,42.061
12,2019-02-25T00:00:00Z,2019-02-25:Stn12:profile12,GoA_2019,49.66716666666667,-147.49683333333334,4800,1000,2.96865,34.36935,NA,0.85466304,11.41090549917691,NA,130.0455,2.7020000000000004,41.8112,0.2145,41.5967
13,2019-02-25T00:00:00Z,2019-02-25:Stn13:profile13,GoA_2019,50.666666666666664,-147.48466666666667,4800,0,6.03655,32.4952,7.8,NA,NA,NA,26.4195,1.0422,17.6252,0.48750000000000004,17.1377
